"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG7028",15.4459506645658,13.6379060351761,0.179606518538687,1.80804462938969,0.487361111111111,1.81694355536062
"CG7029",20.5494595319636,62.528072782099,-1.60540360138836,41.9786132501354,0.9259375,-42.0093000551996
"CG7031",0.0449687242425532,0.789603541671074,-4.13413460023216,0.744634817428521,0.482291666666667,-4.20066065091713
"CG7033",33.5121157501767,67.8871120194206,-1.01845494068356,34.3749962692438,0.892847222222222,-34.3900802409173
"CG7039",14.7246489423137,19.8934295495694,-0.434058774149091,5.16878060725568,0.725729166666667,-5.18697406831364
"CG7044",27.7741320713303,11.314213356534,1.29560554695791,16.4599187147963,0.894270833333333,16.5108303192483
"CG7048",79.6453317382299,45.7033584368801,0.801289620089432,33.9419733013498,0.872256944444444,33.9514302591924
"CG7049",47.1744349589557,23.5034969420895,1.00512981520245,23.6709380168662,0.885208333333333,23.6922686238302
"CG7054",38.6390152465766,132.893592398117,-1.78214131401037,94.2545771515401,0.938159722222222,-94.2714237809037
"CG7056",0.0359649319829527,0.114814198025182,-1.67463827720052,0.0788492660422298,0.157708333333333,-1.67649353300886
"CG7058",2.91819455549828,5.39741396944679,-0.887192272324289,2.47921941394851,0.682951388888889,-2.63318040220778
"CG7059",7.49739255439442,11.0336514261074,-0.557449461840608,3.53625887171299,0.706875,-3.57992691409688
"CG7065",7.21376117891564,9.30266674998525,-0.366892684249664,2.08890557106962,0.585833333333333,-2.12088112033693
"CG7069",0.508655786094922,0.454100996815035,0.163676492535245,0.0545547892798872,0.1225,0.172528893933778
"CG7071",142.292699780228,68.031451546838,1.06458787089918,74.2612482333895,0.904722222222222,74.2688786539554
"CG7079",195.185679557402,177.997167984743,0.132992921247607,17.1885115726585,0.596180555555556,17.1890260689929
"CG7080",0.0635473152932771,0.0142696046605838,2.15488581095215,0.0492777106326932,0.129513888888889,2.15544917615983
"CG7083",45.3298230774221,44.369402213581,0.0308954144460005,0.960420863841144,0.203159722222222,0.960917666782726
