"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG5059",93.2088697943164,105.075180504592,-0.172882780864919,11.8663107102759,0.653642089409187,-11.8675700262829
"CG5062",0.0402655085881377,0.0315057271864534,0.353930446985797,0.00875978140168433,0.0740740740740741,0.354038832720044
"CG5068",31.9796959692076,29.3691529638004,0.12285456571713,2.61054300540723,0.493359348257685,2.61343223126182
"CG5070",1.23177341481733,0.182118896185025,2.75778437064865,1.04965451863231,0.646470870130759,2.95078790215074
"CG5073",99.0889944567456,87.194297043139,0.184491051732949,11.8946974136067,0.665211884712809,11.8961280889805
"CG5079",7.95956425517889,13.6432453599872,-0.777425505432856,5.68368110480828,0.811066611898405,-5.73660363958084
"CG5080",65.3766171296005,134.935747787194,-1.0454259713677,69.5591306575931,0.912713082768536,-69.5669862312701
"CG5084",0.516052320513254,0.29758288260778,0.794225799280328,0.218469437905474,0.267765454918874,0.823725388428212
"CG5087",12.2158981062865,11.3816769103769,0.102046802032265,0.834221195909533,0.339066885739714,0.840439500207924
"CG5096",4.32779897150712,3.61120834724056,0.261151828384,0.716590624266564,0.403299787772986,0.762694172165391
"CG5098",2.83632982467994,3.63590443834904,-0.358288974827704,0.799574613669101,0.448415143424386,-0.876179520593343
"CG5103",0.172508473534825,0.0443992729057573,1.95805927220529,0.128109200629068,0.221400698295338,1.96224567288475
"CG5104",54.6897977386752,58.1929615549795,-0.0895729430283297,3.50316381630433,0.455860204011775,-3.50430878148411
"CG5107",0.178081911416633,0.387814407969468,-1.12282542019631,0.209732496552835,0.28012254398576,-1.14224543962728
"CG5110",92.933872855154,104.64644250122,-0.171246831431128,11.712569646066,0.653214212363935,-11.7138214597638
"CG5111",0.305364426419556,0.0828169610504394,1.88253383502347,0.222547465369116,0.29704935989594,1.89564263888276
"CG5112",101.005092170736,44.1197761841953,1.19493065087351,56.8853159865411,0.920243718764976,56.8978649348904
"CG5114",4.13729659752236,7.70851841940929,-0.897765213920289,3.57122182188693,0.774799753542822,-3.68233725783595
"CG5116",13.9001447477635,8.36693458685983,0.732328845209696,5.53321016090365,0.80454576572876,5.58146219392854
"CG5118",12.6568692579893,11.676548975428,0.116306644660497,0.980320282561303,0.380314232902033,0.987195569273513
"CG5122",0.0382802922757214,0.0733246247318338,-0.937695937373747,0.0350443324561124,0.112035325528856,-0.938350561466516
"CG5126",9.48319555184423,21.9576954576539,-1.21128145501725,12.4744999058096,0.89475936194975,-12.5331700165326
"CG5130",21.7459463548173,13.2975541156207,0.709585586197787,8.44839223919662,0.829858971725885,8.4781391314048
"CG5131",20.6802184963094,18.6639514991943,0.147996965089052,2.01626699711515,0.505921818306291,2.02169129822812
"CG5139",0.51432770742168,0.228877674625314,1.16811113020697,0.285450032796367,0.335215992332443,1.20248298688042
"CG5142",32.7810680139152,32.4271941082538,0.0156586642265914,0.353873905661381,0.136527007599096,0.354220178523755
"CG5144",5.47446561539742,7.44244446087948,-0.443058406092815,1.96797884548206,0.633754364345862,-2.01723610107354
"CG5147",10.9052522699204,9.17065834535147,0.249925932882333,1.73459392456896,0.552800027384131,1.75250650642976
"CG5149",35.2797357670355,31.9758564169695,0.141856755982371,3.30387935006605,0.542599438625317,3.30692335850269
"CG5150",0.582065844645065,0.611091281268444,-0.0702055341608429,0.0290254366233789,0.0837098651331553,-0.0759690265699585
"CG5155",7.15164978648744,2.01144195643182,1.83004598288251,5.14020783005562,0.869634421852536,5.45626290015699
"CG5157",0.47462577217976,0.506251645201023,-0.093064250317659,0.0316258730212638,0.0890840008215239,-0.0982911518476867
"CG5160",21.2723915519576,23.3004987196252,-0.131378596758576,2.02810716766754,0.482422810981037,-2.03235799485
"CG5162",133.134703812937,226.11406401484,-0.764164045583641,92.9793602019024,0.87978366536592,-92.9825003441168
"CG5167",23.9047256094278,21.9067034258926,0.125923445398305,1.99802218353516,0.480796878209078,2.00198635359974
"CG5168",81.0646931514449,64.036678910705,0.340175212733843,17.0280142407399,0.777863353186828,17.0314118075455
"CG5171",58.5649330354638,54.569560715853,0.101940649597879,3.99537231961084,0.491185732867803,3.99667259959494
"CG5174",105.974998313648,215.904576880661,-1.0266698834033,109.929578567013,0.910026014924351,-109.934372672839
"CG5177",10.5327398043361,26.2338373642115,-1.31654809092811,15.7010975598754,0.907253371671117,-15.7561976206334
"CG5180",12.6307078652906,16.1468008940123,-0.354312862756242,3.51609302872172,0.686862463202574,-3.53389979927841
"CG5181",17.8657098492346,6.38584364630067,1.48424410203916,11.4798662029339,0.902409803518861,11.5754182901398
"CG5188",19.2039754614086,15.6308397338515,0.297009711489672,3.57313572755705,0.670654480728418,3.58545864517552
"CG5189",72.6273876863525,52.5406934842761,0.467078446387874,20.0866942020764,0.81947011706716,20.0921239853533
"CG5190",13.4493289404197,13.5846877921434,-0.014447218700288,0.135358851723639,0.0875265283768056,-0.136127663860496
"CG5191",77.9846001717875,59.5186158766302,0.389848282712692,18.4659842951573,0.796142260560005,18.4700990163164
"CG5194",0.500915011018255,0.268203168413514,0.901239565172414,0.232711842604741,0.276973368932704,0.930799417447527
"CG5195",0.0437267962042563,0.023601496718656,0.889639295411237,0.0201252994856003,0.0867563496953516,0.889866902193349
"CG5196",22.1616408914352,30.3566560070941,-0.45394817148049,8.19501511565891,0.782587115766413,-8.20757830838479
"CG5199",4.75664865162118,4.06658140077357,0.226128972396364,0.690067250847616,0.386783733826248,0.726172929025465
