gene_name,Dmel,Dsec,Dsim,Dmel_m,Dmel_f,Dsec_m1,Dsec_m2,Dsec_m3,Dsec_f1,Dsec_f2,Dsec_f3,Dsec_m4,Dsec_m5,Dsec_m6,Dsec_f4,Dsec_f5,Dsec_f6,Dsim_m1,Dsim_m2,Dsim_m3,Dsim_f1,Dsim_f2,Dsim_f3
Tace,FBgn0039734,FBgn0167786,FBgn0192926,16.9015,14.8658,9.89221,10.1341,10.3114,9.26636,9.44081,9.57085,15.4743,15.4906,15.3873,16.2261,16.1322,16.5109,27.7638,27.2693,28.277,31.9277,30.8358,31.9066
Taf1,FBgn0010355,FBgn0165853,FBgn0191374,6.99121,6.83019,3.7857,4.10687,3.83844,3.48444,3.63846,3.44106,4.16662,4.14361,4.11702,4.15261,3.9458,3.88132,5.41756,5.71963,5.47442,5.80993,6.02427,5.63808
Taf10,FBgn0028398,FBgn0173272,FBgn0194570,55.1112,50.7281,46.2756,45.0498,42.1948,48.3872,43.8464,43.1182,58.2069,55.1764,54.3047,60.2174,55.8015,59.4432,59.5176,52.7031,60.245,69.303,67.1204,67.1237
Taf10b,FBgn0026324,FBgn0173107,FBgn0194199,36.0999,31.9459,45.8677,42.2556,43.7732,38.0672,42.903,40.9196,52.8878,53.8703,51.6901,51.987,48.5533,52.0783,76.5401,85.9278,81.7888,80.7481,82.0767,83.6674
Taf11,FBgn0011291,FBgn0167235,FBgn0193746,10.4809,9.20117,9.18366,8.80502,8.16868,8.47319,8.08063,9.1785,10.6981,10.0989,10.0432,9.59696,9.94717,11.0967,9.76214,7.70948,8.90222,8.29943,9.32476,9.99437
Taf12,FBgn0011290,FBgn0180938,FBgn0192112,64.743,60.3938,57.1366,51.9475,50.2044,51.5564,51.7464,53.045,69.2282,65.0064,65.7338,71.9119,72.0656,71.6528,81.685,82.0506,80.837,89.8082,91.1051,93.1598
Taf13,FBgn0032847,FBgn0171875,FBgn0183701,19.381,19.6196,28.6874,30.7992,27.3784,25.5786,26.9318,31.9701,32.7094,31.4425,30.2957,33.9842,30.7777,30.3675,32.3145,30.7559,35.6796,35.7661,30.3704,27.6374
Taf2,FBgn0011836,FBgn0179694,FBgn0184609,3.27437,3.28373,1.91306,1.94134,2.42095,2.03213,1.94716,2.34287,2.806,3.12695,2.93823,2.77116,2.78768,2.39133,1.15569,1.25417,1.12213,0.73121100000000006,0.9919,0.825345
Taf5,FBgn0010356,FBgn0175367,FBgn0197225,10.5821,9.70206,6.68034,6.65027,6.67058,6.26112,5.86776,6.20828,6.8102,6.97731,6.64341,6.76049,6.60727,6.506,7.53828,9.11977,8.61194,8.47234,8.86069,8.40797
Taf6,FBgn0010417,FBgn0174503,FBgn0186488,14.9903,14.8357,7.37233,8.13306,7.92214,7.53099,7.7449,6.99275,9.16531,9.63817,9.22533,9.90478,10.4364,9.59117,10.9744,9.44816,10.7668,10.2652,11.3025,10.6463
Taf7,FBgn0024909,FBgn0165928,FBgn0191440,6.3968,6.32361,3.01682,3.23959,2.90538,3.03791,3.48395,3.09467,4.01902,4.03674,3.34173,3.4419400000000002,3.70598,4.11657,5.15665,4.75032,4.84326,3.78968,4.25735,3.78366
Tak1,FBgn0026323,FBgn0177536,FBgn0067510,15.106,17.0949,9.15071,10.9118,10.5979,10.5454,10.9373,10.4707,15.059,15.2606,15.1824,17.1312,16.9991,17.6021,16.0514,16.015,13.2016,17.2679,17.489,16.9115
Takl1,FBgn0046689,FBgn0178030,FBgn0191517,0.462965,0.449915,0.653958,0.705011,0.714474,0.538777,0.953277,0.770005,0.867972,0.813148,0.538214,0.406773,0.930232,0.652447,0.471766,0.393489,0.214918,0.387455,0.374722,0.476404
Takl2,FBgn0039015,FBgn0178485,FBgn0189955,0.197603,0.23761,0.323998,0.232196,0.445012,0.383113,0.93492,0.496484,1.14297,0.575475,0.471748,0.651968,0.567582,0.65637,2.50851,1.04408,0.855965,2.23579,1.63549,1.04139
Takr86C,FBgn0004841,FBgn0181011,FBgn0192175,3.98908,4.5597,5.69117,6.07846,5.24191,5.25181,6.15052,5.57571,7.41134,7.11158,6.84584,7.33626,7.89307,8.19347,6.67301,7.78481,8.58386,9.46835,9.47059,10.1932
Takr99D,FBgn0004622,FBgn0167137,FBgn0189069,0.159517,0.298066,0.209316,0.477089,0.215111,0.161127,0.248794,0.142904,0.582548,0.760767,0.577919,0.832411,0.772876,0.515591,2.93639,2.92922,2.64895,2.72242,3.27988,3.38194
Tal,FBgn0023477,FBgn0170981,FBgn0183550,135.402,134.927,64.4106,63.8383,61.9465,70.368,70.0505,70.3286,86.7731,89.6322,91.4351,91.405,91.7187,91.0076,110.78,112.318,113.576,115.852,118.687,118.105
Tango1,FBgn0031842,FBgn0171110,FBgn0194806,20.5162,20.2628,9.43999,9.31627,9.64677,8.01453,7.82566,7.91737,10.8173,11.0269,11.331,11.2505,11.6643,11.6388,11.7144,12.0074,12.3107,13.2865,12.9115,13.6828
Tango10,FBgn0030330,FBgn0168036,FBgn0188616,13.3378,12.866,8.7756,8.69961,8.16793,6.86969,7.24219,6.95101,9.46791,9.10482,9.46385,9.21287,8.48176,9.17033,8.24516,9.4901,9.31201,8.51925,7.99493,7.51752
Tango11,FBgn0050404,FBgn0170606,FBgn0196481,53.3605,52.83,37.1819,39.3293,38.4806,35.9703,38.2918,37.5587,52.2818,51.6908,49.9912,53.6822,52.659,49.9423,63.6872,59.8962,64.7184,64.585,64.9819,66.1988
Tango14,FBgn0031312,FBgn0171712,FBgn0194465,20.5251,18.9192,18.7774,20.893,19.1266,17.4466,18.3066,16.9213,23.664,24.464,23.7506,26.3005,24.4186,26.3237,21.768,22.5096,23.2325,23.7981,24.8562,24.5981
Tango3,FBgn0033651,FBgn0175292,FBgn0197164,0.069374,0.0802385,0.0811848,0.0437719,0.125677,0.0361252,0,0.188075,0,0,0.0300407,0.040074,0,0,0,0,0,0,0,0
Tango4,FBgn0030365,FBgn0168182,FBgn0188632,8.01869,7.42058,5.16649,4.76848,4.37831,3.74086,4.3883,3.77209,5.55191,5.72061,5.63067,5.91402,5.01203,5.08615,6.12195,7.31255,7.4597,6.47771,7.21742,6.52857
Tango5,FBgn0052675,FBgn0166234,FBgn0195877,61.8933,68.2606,41.4853,41.9272,44.5146,43.9699,45.9716,45.8772,65.7882,65.6294,66.9454,78.2262,79.9686,78.3826,63.3539,59.0545,65.8466,82.5315,79.7632,80.5615
Tango6,FBgn0032728,FBgn0172212,FBgn0195520,4.07937,4.18363,2.31802,2.22556,2.57457,2.13489,1.99725,1.87658,2.55385,2.47355,2.57886,2.3381,2.56509,2.52248,4.5933,5.62975,4.5958,4.56485,4.68142,4.41117
Tango7,FBgn0033902,FBgn0175111,FBgn0196985,63.1747,65.6977,80.0785,83.7232,85.1385,83.6571,81.5101,81.3591,107.217,107.525,105.913,111.301,108.343,108.364,114.716,119.081,117.125,117.617,112.292,113.054
Tango8,FBgn0040737,FBgn0176742,FBgn0183111,0,0,3.13309,0,0,0,0,2.57745,0,2.22597,0,0,0,0,0,0,0,0,0,0
Tango9,FBgn0260744,FBgn0180910,FBgn0192085,50.6227,51.7407,39.2488,41.6098,37.2127,39.4459,39.0556,35.6781,49.1835,47.5021,50.2456,49.4694,50.1348,50.2898,71.768,63.4674,66.0939,73.1253,77.0811,70.4413
Tap42,FBgn0051852,FBgn0165380,FBgn0195262,15.1759,14.0753,7.85757,9.35045,8.05004,7.47848,8.31354,7.40628,9.89994,10.1388,10.528,9.27369,9.3355,9.92457,13.4513,14.4171,11.894,15.1345,12.5025,12.889
Tapdelta,FBgn0021795,FBgn0175317,FBgn0197184,88.8051,78.0868,39.2643,41.5661,41.5766,35.1832,37.6584,38.3522,49.9229,49.0805,49.5017,51.728,45.8745,45.5759,83.4372,86.9632,84.9204,97.1192,98.8138,103.219
Task6,FBgn0038165,FBgn0180773,FBgn0191954,0.524729,0.778028,0.0377115,0.324299,0.0776275,0.19703,0.0356585,0.272646,0.869862,1.11984,0.636843,0.790973,0.903657,0.870854,1.94497,2.40849,2.14796,1.2072,1.29171,2.19713
Task7,FBgn0037690,FBgn0181114,FBgn0192260,1.62281,1.93192,0.45117,0.461828,0.217444,0.661771,0.426879,0.632354,1.42871,0.977722,1.37281,1.42989,1.1855,0.765119,4.11329,3.77994,3.61009,3.20319,2.6139,2.83585
Taspase1,FBgn0263602,FBgn0179312,FBgn0184245,4.10601,4.00531,3.22662,3.00874,3.06116,3.28501,3.59175,3.18202,4.49605,4.71645,4.37121,4.55725,4.48084,5.02464,5.73927,5.38867,5.0538,4.9962,5.64662,4.19781
Taz,FBgn0026619,FBgn0175220,FBgn0197095,36.5574,37.4893,20.3134,20.1906,18.6358,19.1199,20.5732,18.8219,33.2557,32.1207,30.6407,39.6704,39.2218,39.3954,65.4337,61.6562,63.7322,59.4638,59.3507,58.7329
Tb,FBgn0243586,FBgn0165289,FBgn0192737,0.619362,0.569282,19.8944,19.1081,17.2311,17.9896,17.8814,17.5271,13.8305,13.1284,13.6044,11.0364,14.2231,13.3446,0.930812,0.633254,0.777799,1.70343,1.7519,1.61454
TbCMF46,FBgn0032163,FBgn0167077,FBgn0193731,2.20571,2.15835,2.15748,2.39471,2.41172,2.47311,2.82021,2.67538,2.73129,2.96602,2.90699,2.57492,2.65135,2.55814,7.15096,7.02247,7.63781,7.10171,8.63625,8.21932
Tbc1d15-17,FBgn0031233,FBgn0171637,FBgn0194401,7.06039,7.29254,6.30439,6.07102,6.28592,5.80233,5.89578,5.55353,7.17187,8.29613,7.28271,7.10863,7.36197,7.21434,5.77172,5.79491,5.59086,5.87698,5.93355,5.92879
Tbh,FBgn0010329,FBgn0166166,FBgn0068641,0.865176,0.709235,0.233184,0.224744,0.359335,0.16444,0.33319,0.191459,0.250779,0.365831,0.350008,0.343647,0.355823,0.22077,1.37899,1.46963,1.75077,1.57195,1.55299,1.24496
Tbp,FBgn0003687,FBgn0170612,FBgn0196487,9.9413,9.25517,7.0473,7.73988,7.70733,7.64552,7.58558,6.66443,10.1932,10.6547,10.595,10.8364,9.70327,9.61973,16.8465,16.2184,19.8926,17.8848,18.9321,17.2677
Tbp-1,FBgn0028684,FBgn0181380,FBgn0192490,61.6268,60.7796,52.1935,53.2636,53.8149,49.5773,52.2725,49.517,87.7217,87.8086,89.9765,86.9843,88.8293,85.8473,120.343,124.676,120.76,125.915,119.627,123.006
Tcp-1eta,FBgn0037632,FBgn0178631,FBgn0190098,41.7519,39.2896,15.667,16.4825,17.5699,15.2042,15.7705,17.1038,27.9779,27.9525,28.3254,28.1875,30.1419,29.0536,24.0148,24.7483,23.2548,25.1763,26.4778,25.5583
Tctp,FBgn0037874,FBgn0178788,FBgn0190257,275.789,272.294,220.521,224.431,224.167,221.972,219.714,210.704,295.095,292.909,291.128,329.653,318.239,332.023,437.497,444.353,446.589,462.252,437.303,431.296
Tdc1,FBgn0259977,FBgn0175743,FBgn0182085,18.2139,14.2821,2.69393,2.47752,2.3279,2.72293,2.75207,3.10376,2.63615,2.64603,2.40562,2.73179,2.65568,2.82421,20.2671,20.3111,20.9965,21.0419,22.131,23.7726
Tdc2,FBgn0050446,FBgn0175742,FBgn0182084,0.127496,0.103205,0.0206777,0.0664266,0.0423954,0.146247,0.0986934,0.11346,0.392337,0.6241,0.516834,0.456532,0.49589,0.542923,2.27967,1.33616,1.09062,1.1962,0.964293,1.25184
Teh1,FBgn0037766,FBgn0181056,FBgn0192215,4.73131,4.51754,2.03399,2.12517,1.92234,1.45267,1.52201,1.40639,1.25298,1.48668,0.990134,0.695097,1.44241,1.38861,2.06149,2.03582,1.95122,2.04044,1.89537,2.24574
Teh2,FBgn0035505,FBgn0168934,FBgn0185005,121.406,115.063,35.1117,36.8839,33.812,25.0791,28.8301,27.4044,35.6825,38.8804,37.241,33.6827,33.5513,35.699,41.5889,41.9064,40.4506,40.7532,39.7761,41.5599
Teh3,FBgn0040697,FBgn0168933,FBgn0185003,7.63086,7.25313,2.0936,1.71776,2.34278,1.89747,2.53132,1.85245,0.566189,0.53627,0.606549,0.376677,0.553441,1.00396,0.580899,0.442922,0.93213,0.852493,1.03729,0.781088
Teh4,FBgn0035504,FBgn0168935,FBgn0185006,18.5745,18.5056,13.7216,13.121,11.1869,12.3907,11.7751,12.4567,21.6536,21.5588,22.6771,21.4754,21.8116,20.2194,15.2122,16.9935,16.498,18.2014,18.7565,17.7826
Tehao,FBgn0026760,FBgn0165478,FBgn0028770,0.264706,0.272725,0.363435,0.29747,0.249226,0.260346,0.149525,0.0953989,0.34257,0.212892,0.33926,0.32518,0.262905,0.289535,0.749187,0.671278,0.765948,0.601548,0.698246,0.544222
Tektin-A,FBgn0028902,FBgn0173544,FBgn0195382,0,0,0.112233,0.120674,0.115536,0.138964,0.0861609,0.102999,0.911416,1.14679,0.940597,0.092748,0.313565,0.2326,5.83679,6.92945,6.57353,0.246755,0.151208,0.180217
Tektin-C,FBgn0035638,FBgn0168826,FBgn0189146,45.3803,37.6685,28.9066,29.5421,27.9911,26.8301,25.845,25.9415,43.34,44.5297,45.2225,44.388,43.6421,42.6194,23.917,23.5702,22.8323,21.0765,21.9547,22.0038
Tengl1,FBgn0051682,FBgn0173155,FBgn0194248,0.0785593,0.0723004,0,0,0.0919997,0,0,0,0.58949,0.530328,0.473292,0.139434,0.09666,0.0466002,3.07598,3.15552,3.28056,0.0471159,0.0504911,0.0964526
Tengl2,FBgn0052463,FBgn0173156,FBgn0194249,0.0116731,0,0,0,0,0,0,0,0.105703,0.227849,0.363315,0.049011,0,0,0.833175,0.617267,0.984094,0,0,0
Tengl3,FBgn0051679,FBgn0173157,FBgn0194250,0,0,0,0,0,0,0,0,0.786769,0.997248,1.3062,0.144162,0.199847,0.0963249,4.84561,4.30021,4.56394,0.0928708,0.049715,0.0950127
Tengl4,FBgn0037857,FBgn0178778,FBgn0190247,0.0277761,0.0089053,0,0,0.0895956,0,0,0,0.870602,1.11399,0.966146,0.087058,0.0909653,0.131525,5.4467,5.67909,5.60174,0.0442488,0,0.0907841
Tep1,FBgn0041183,FBgn0172832,FBgn0067509,0.022184,0.0235248,0.0467178,0.050428,0.0120684,0.0103248,0.0563022,0.0537714,0.131789,0.104628,0.145361,0.31561,0.2277,0.170698,0.334196,0.402708,0.288294,0.374096,0.327776,0.383345
Tep2,FBgn0041182,FBgn0168378,FBgn0193881,13.9346,11.7167,1.7574,1.54964,1.60213,1.92976,1.72091,1.87535,3.2506,3.25102,3.1853,4.54688,4.64113,4.3853,10.5772,10.5964,10.5509,12.4653,12.7183,12.922
Tep4,FBgn0041180,FBgn0172276,FBgn0264798,57.945,46.6924,75.9149,77.6545,77.4369,68.7412,70.697,73.1922,101.589,100.345,101.293,103.782,103.491,102.15,NA,NA,NA,NA,NA,NA
Tep5,FBgn0264845,FBgn0172277,FBgn0195574,NA,NA,0.0756983,0.0337461,0.0776679,0.0745014,0.0525507,0.0587663,0.0665642,0.137117,0.0642752,0.081987,0.117806,0.0309032,0,0.0636677,0,0.0865321,0.0463657,0
Tes,FBgn0034223,FBgn0174866,FBgn0196769,6.07045,6.26134,2.35236,2.28689,2.09621,1.82973,2.12357,2.12863,2.49079,2.48439,2.42041,2.52285,2.65897,2.45141,2.30992,2.91682,2.56089,2.61474,2.9979,3.02323
TfIIA-L,FBgn0011289,FBgn0165331,FBgn0192769,73.189,69.5965,35.4065,34.21,35.5205,31.1655,30.1663,32.8518,44.6678,47.401,44.9645,45.925,44.417,46.0648,75.9046,70.4114,65.8084,84.4462,91.7786,86.3922
TfIIA-S,FBgn0013347,FBgn0178399,FBgn0189874,96.7393,94.9756,83.0113,82.0136,76.3516,93.3937,90.232,82.7648,96.038,91.4501,94.1282,111.717,107.4,98.587,246.57,237.981,249.299,269.576,313.237,294.663
TfIIA-S-2,FBgn0040338,FBgn0173906,FBgn0195966,0.082193,0.0374739,0,0,0,0.247349,0,0,0.191041,0.206552,0,0,0,0,3.17927,0.377776,1.80617,0,0,0
TfIIB,FBgn0004915,FBgn0173312,FBgn0195079,28.7228,27.2756,32.2836,33.7244,31.6177,30.7158,31.0291,31.8563,42.7241,43.2363,44.5388,40.4428,43.1889,40.4078,39.4033,43.8866,40.8952,41.9497,43.9328,39.8159
TfIIEalpha,FBgn0015828,FBgn0180149,FBgn0186005,16.2636,15.061,6.18539,6.37609,6.97521,5.73943,5.51849,6.00096,7.98433,7.73193,8.3894,8.77169,8.26664,9.65198,11.0764,10.7236,10.4748,10.395,10.0709,9.93521
TfIIEbeta,FBgn0015829,FBgn0169569,FBgn0185530,23.2675,22.0421,26.2396,27.2944,27.4548,25.7948,27.3205,28.4565,32.0919,33.4355,32.3621,31.7653,34.5113,31.9981,39.6927,37.0347,38.4928,40.2454,39.0683,38.1799
TfIIFalpha,FBgn0010282,FBgn0165839,FBgn0191360,11.2684,10.9489,6.90601,6.5731,7.55983,6.40138,6.19984,6.49894,9.40376,10.2421,9.08697,9.42906,9.79211,9.13752,13.6914,14.2612,14.0711,13.5111,13.9382,14.6087
TfIIFbeta,FBgn0010421,FBgn0181006,FBgn0192171,9.14718,8.46954,5.99912,5.78847,5.85523,4.98126,5.34843,5.71533,6.69349,6.59177,5.19819,6.34026,5.72995,6.23047,11.5469,11.1847,11.9889,12.1057,11.893,11.7482
TfIIS,FBgn0010422,FBgn0169467,FBgn0193387,20.9981,19.4524,14.5192,15.5265,16.42,14.1602,16.5127,13.6229,16.9362,15.6482,15.9866,16.2225,16.1175,15.2833,22.7204,19.2282,20.1628,25.7015,23.5073,21.6591
Tfb1,FBgn0033929,FBgn0176414,FBgn0182802,14.0941,13.1376,13.0334,14.4602,13.2501,12.6064,12.4123,12.9545,19.6436,19.2739,19.177,18.9757,19.627,19.6054,18.2322,18.3255,17.4229,19.5406,17.6165,18.0514
Tfb4,FBgn0031309,FBgn0171538,FBgn0194319,5.59877,5.0536,4.18253,3.90019,3.78916,3.95978,4.3935,4.10397,3.96806,3.90737,4.39693,4.81448,4.69467,4.04581,4.62035,4.85644,4.96165,4.18937,4.53691,4.51443
Tg,FBgn0031975,FBgn0171578,FBgn0194876,7.95556,7.99049,5.39846,5.02346,4.95279,4.21029,4.85991,4.02223,5.93226,6.61862,6.62383,5.59757,5.72968,6.3163,5.30567,5.8117,5.3464,5.21895,5.33154,5.4287
Tgt,FBgn0031321,FBgn0171718,FBgn0194472,5.8437,5.26935,2.23467,2.4336,2.51107,2.00736,2.80349,2.52389,3.17253,2.95457,2.88325,2.75752,2.79107,2.98885,1.17334,1.47793,1.30445,1.1595,0.957847,0.877689
Thd1,FBgn0026869,FBgn0181631,FBgn0195719,14.0516,13.6937,15.4719,16.0813,14.9059,14.1566,14.2006,13.8426,19.7588,19.8419,19.5957,19.5085,19.2622,20.0551,18.2383,18.3422,18.7338,19.0707,19.6603,19.1903
Thiolase,FBgn0025352,FBgn0170418,FBgn0196316,86.5465,81.3162,24.9431,26.0091,22.7917,25.9836,24.5073,25.1763,34.6642,37.5817,35.2722,42.1309,41.1502,40.0631,65.6077,69.0598,66.2853,76.8465,78.1304,80.9854
